# combo=loongarch-glibc
# source=/mnt/d/OS/F7LY/tools/ltp/judge/v1/outputs/loongarch-glibc/parsed.tsv

Combo            | Case Name                | TPASS  | Summary    | Status       | End   
loongarch-glibc  | tcp6-uni-dsackoff07      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff08      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff09      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff10      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff11      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff12      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff13      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-dsackoff14      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup01    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup02    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup03    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup04    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup05    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup06    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup07    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup08    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup09    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup10    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup11    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup12    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup13    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-pktlossdup14    | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff01       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff02       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff03       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff04       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff05       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff06       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff07       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff08       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff09       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff10       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff11       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff12       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff13       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-sackoff14       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend01     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend02     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend03     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend04     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend05     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend06     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend07     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend08     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend09     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend10     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend11     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend12     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend13     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-smallsend14     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso01           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso02           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso03           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso04           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso05           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso06           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso07           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso08           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso09           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso10           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso11           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso12           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso13           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-tso14           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale01      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale02      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale03      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale04      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale05      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale06      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale07      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale08      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale09      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale10      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale11      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale12      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale13      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tcp6-uni-winscale14      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | test_1_to_1_accept_close | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_addrs        | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_1_to_1_connect      | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_connectx     | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_1_to_1_events       | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_1_to_1_nonblock     | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_recvfrom     | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_recvmsg      | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_rtoinfo      | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_1_to_1_send         | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_sendmsg      | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_sendto       | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_shutdown     | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_socket_bind_listen | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_1_to_1_sockopt      | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_assoc_abort         | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_assoc_shutdown      | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_autoclose           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_basic               | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_basic_v6            | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_connect             | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_connectx            | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_fragments           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_fragments_v6        | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_getname             | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_getname_v6          | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | test_inaddr_any          | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_inaddr_any_v6       | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_ioctl               | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | test_peeloff             | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_peeloff_v6          | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_recvmsg             | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_sctp_sendrecvmsg    | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_sctp_sendrecvmsg_v6 | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_sockopt             | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_sockopt_v6          | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_tcp_style           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_tcp_style_v6        | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_timetolive          | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | test_timetolive_v6       | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | testsf_c                 | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | testsf_c6                | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | testsf_s                 | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | testsf_s6                | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | thp01                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | thp03                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | time-schedule            | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | timed_forkbomb           | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | timens01                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | timer_delete01           | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | timer_settime01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | timer_settime02          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | timerfd04                | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | tpci                     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | trace_sched              | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | truncate03               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | truncate03_64            | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | tst_brk                  | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_brkm                 | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_cgctl                | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_check_drivers        | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_check_kconfigs       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_checkpoint           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_device               | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_exit                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_fs_has_free          | 0      | no/0       | FAIL         | 134   
loongarch-glibc  | tst_fsfreeze             | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_get_free_pids        | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_get_median           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_get_unused_port      | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_getconf              | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_hexdump              | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | tst_kvcmp                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_lockdown_enabled     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_ncpus                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_ncpus_conf           | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_ncpus_max            | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | tst_net_iface_prefix     | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_net_ip_prefix        | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_net_vars             | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_ns_create            | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_ns_exec              | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_ns_ifmove            | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_random               | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_res                  | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_resm                 | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_rod                  | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | tst_secureboot_enabled   | 0      | no/0       | FAIL         | 1     
